20.530237,6.546781,6.4582415,15.514228,6.269545,14.181172,14.520244,4.518278,3.5438972,10.508161,14.141186,3.2020614,13.385528,10.946329,12.314638,33.60981,11.104874,2.5416121,14.385944,9.091896,12.596134,23.81249,14.904333,7.773844,21.497698,11.972494,4.082169,10.144072,13.5476885,2.8263443,125.65271,20.020277,84.15213,156.86905,130.38275,125.176674,4.2915487,79.08291,154.20415,100.84901,0.0
27.89734,2.582875,4.098476,33.48676,13.109314,5.2279754,45.89935,152.25581,27.241976,44.79409,157.77443,23.680582,34.574276,84.081184,24.477116,17.100807,16.455585,9.727621,25.14336,22.335032,5.174882,37.294746,20.734457,5.46777,34.773438,23.801088,6.2380366,25.853424,4.075639,4.8860855,109.785614,19.04275,89.539085,108.95394,70.16828,122.45808,5.5600104,88.654465,124.88258,78.41064,0.0
43.368454,10.625579,4.826749,24.103592,7.79002,6.7726364,38.91952,99.46197,97.892876,54.176006,127.85613,37.518078,58.1537,126.59655,34.450012,35.680298,21.554913,9.382579,32.320705,7.349569,2.5322077,18.52159,6.092604,4.7048907,10.244555,5.3819633,6.119381,28.824368,9.05339,13.136457,90.86927,8.538255,97.71671,86.72399,44.31688,110.466354,6.0351515,97.63722,103.14071,62.65086,0.0
42.624947,10.458677,5.3046565,24.574118,0.99920195,5.1303883,23.237179,4.6382127,10.712746,46.154774,124.88489,32.64269,48.303764,125.94794,26.757639,19.740984,8.983105,10.08718,30.181337,4.94919,6.168066,31.123087,31.817226,81.89441,30.938343,37.879726,43.21145,24.373697,13.916543,14.392091,83.903885,2.6637652,107.80828,70.39114,31.286802,98.006325,1.5863341,102.93204,83.2826,52.138985,0.0
27.704771,13.436682,20.371223,18.866955,37.931915,42.19203,21.401127,7.346196,6.558995,23.926226,91.16796,36.63278,14.103518,73.339905,29.623608,37.704594,25.438595,13.814682,6.6976438,27.460018,14.459092,43.502243,40.178856,18.753078,32.276733,42.342846,45.535828,14.974767,2.0330503,11.621148,95.94314,12.447125,95.87044,86.407364,44.041134,106.34077,2.8564413,98.258095,86.872345,51.008945,0.0
14.360031,5.985007,4.642573,11.185066,110.372574,43.16219,8.011392,14.623993,5.0699997,4.7099776,144.30722,36.221466,8.23467,12.644779,24.885359,8.530249,27.571983,12.623412,4.8225904,9.562711,8.41289,23.028358,131.97467,48.213436,20.650396,24.07009,69.54277,31.688583,2.8097444,11.019926,101.55277,15.188139,89.49204,92.18633,46.41185,110.64238,5.2088976,92.23843,108.230156,70.145645,0.0
30.5862,8.932505,3.2509222,8.035877,29.386948,3.6402133,24.674583,7.5795884,2.5598238,30.745117,130.36298,17.053059,36.722332,130.80605,29.515965,16.91836,3.2107263,12.198059,7.285366,19.199305,1.4150208,13.475823,13.685584,14.603628,32.67499,49.78429,14.4963875,24.743135,34.7879,13.599932,87.038216,14.336471,98.05445,75.224396,28.228434,97.471054,3.6610577,95.395546,86.78285,46.42133,0.0
25.360058,4.280901,4.571134,4.89266,22.167946,8.047753,19.312052,61.09439,47.154457,21.181883,123.5523,22.789616,22.63462,124.110664,25.889856,15.783752,6.4029384,1.5700742,25.303562,41.763874,18.52696,25.536615,45.79358,18.135698,19.548063,66.29344,28.09088,12.784941,60.544605,22.036215,86.53985,15.356515,95.19948,78.10332,29.53034,101.322945,5.530696,90.511536,95.409706,51.390488,0.0
20.658379,8.289749,9.268675,22.151285,30.49377,21.703499,20.915829,39.899197,15.000707,19.278423,34.011177,11.104706,22.31073,17.138723,3.7600892,15.656625,15.142228,1.2764077,21.138597,11.293725,12.079861,16.388847,16.748295,13.560026,10.716109,7.9676075,18.874664,5.740798,7.201153,7.0131707,88.090225,14.722051,93.89918,78.535385,29.25127,99.52682,3.8922684,94.14704,86.41211,43.921112,0.0
35.009167,12.371374,4.4289007,27.167751,6.472715,7.1031766,20.430773,154.93715,130.473,17.738804,162.88158,6.119098,14.735593,145.1819,7.8863583,33.600765,27.487951,14.08308,32.807735,23.592897,17.295315,9.363274,28.851976,7.890277,3.5297832,22.716707,14.302051,8.204987,10.112648,11.644458,84.09656,8.218155,106.53184,72.22206,35.32246,97.82313,0.87339944,105.95525,85.95579,55.20711,0.0
33.37786,6.6611547,4.150481,31.307524,10.352955,7.533777,35.439644,24.933264,23.291729,50.73906,125.70497,27.942387,53.88751,127.60348,25.893353,29.578526,23.909039,15.840963,16.095177,11.32122,7.1783338,25.432104,24.44737,6.0949845,20.47274,30.474308,12.706137,11.922643,26.00298,16.86774,85.11219,4.2118697,102.0195,72.44619,29.748135,93.36851,2.3762534,109.95096,71.472885,42.797813,0.0
35.050602,10.860389,3.2124033,36.37013,14.31467,7.286973,40.69212,41.693935,36.408615,56.854218,125.55726,29.921618,67.13939,124.39232,30.532633,26.816553,16.63986,14.934697,22.579523,21.602825,10.891674,10.736098,19.989653,9.454808,7.876738,9.91312,8.380335,18.152876,6.100209,3.5453444,84.0942,3.938303,109.84021,68.16665,33.021366,94.033325,9.2507,120.400505,66.323555,41.420128,0.0
34.825188,10.566495,16.346466,17.395916,40.383728,21.180414,17.620134,3.935311,4.800463,65.477165,72.65598,15.635593,69.19021,42.0238,11.152095,25.336937,11.854172,10.909805,24.082937,33.714973,14.784485,14.137605,33.2895,17.93607,15.078413,37.501087,13.497627,16.209486,18.446733,11.452268,87.94176,6.5063643,107.39548,68.45169,30.940413,103.190926,7.9456067,107.72695,74.73561,42.02032,0.0
20.248539,13.185256,8.569234,13.553539,20.575768,6.858317,4.841136,7.589924,6.824698,36.299053,106.48368,24.136028,51.862583,42.449356,39.861034,13.479411,12.130508,11.791087,12.920596,8.445937,9.338155,13.613094,4.5625973,14.308441,21.955257,21.341873,5.9761405,27.607428,9.368068,7.222173,89.48957,16.572393,88.29494,80.52608,26.988422,99.920944,5.832464,94.32717,84.604294,36.067005,0.0
29.608238,8.463889,7.9137964,21.985407,4.1360908,5.1138225,14.439647,6.8891697,0.43259057,19.203367,146.50679,13.411207,14.031113,148.077,16.52399,19.895027,11.816296,19.26853,16.68435,4.0635176,6.608394,12.123167,7.5333786,7.3860025,7.113338,144.18954,13.363723,8.461316,116.61265,11.377732,88.110374,17.120089,88.92628,79.15545,28.057596,100.05734,4.043179,89.22119,86.33708,34.980923,0.0
18.750505,7.737055,16.263529,11.882556,6.6809883,4.8343806,19.08891,2.9575782,14.385585,29.189764,128.59363,19.99864,26.653494,124.07639,15.633502,18.730234,12.330238,18.919468,7.4844947,29.63023,13.021317,26.2076,2.1192658,9.114281,32.43996,120.95787,36.95674,37.291904,95.09756,14.154697,87.736626,15.724795,87.91097,78.687225,26.417145,100.4243,5.1176915,89.54939,87.37209,36.394268,0.0
29.110968,10.358627,9.938543,17.18973,6.1243978,6.30311,14.284752,6.250397,3.6293132,26.422096,148.80028,19.940414,41.020386,138.78033,24.241753,29.630041,6.3466363,13.18553,11.343125,9.214028,8.198443,11.923207,1.6120783,3.8676667,8.188663,170.45036,3.6936767,13.9614315,161.41124,5.8993554,87.29914,14.973554,91.95518,75.895584,27.299906,96.84492,5.093759,92.83662,84.521545,36.296227,0.0
30.024092,6.441614,6.486933,20.110512,12.74364,2.0503955,16.29787,169.21126,20.50971,11.12424,162.06319,22.216772,16.146673,61.171288,26.19955,24.332504,5.754133,9.654881,14.33163,9.101353,4.083063,7.1445146,161.69263,22.405853,15.692029,154.06956,32.47471,27.696062,17.666182,9.745895,86.1024,13.992517,95.02756,73.49643,26.81229,100.601555,7.02212,98.99928,79.602264,37.629135,0.0
28.186356,9.551156,1.9224174,32.48417,39.345627,15.499593,35.714317,31.21684,16.899609,44.747177,151.00653,28.438278,48.67887,163.86528,33.43139,22.970596,7.5647,8.302683,30.52101,23.76233,11.381321,49.32832,153.31381,56.873146,49.15038,160.86983,52.00965,27.43981,57.21288,14.7708,86.672745,13.781181,99.76546,68.814514,24.78516,102.43686,10.888045,107.14082,72.95228,37.36393,0.0
41.39454,9.864709,6.552344,20.609777,3.8372836,3.6161318,19.629465,5.1563163,2.9686403,40.2486,130.90094,17.76695,46.149822,129.61769,15.87034,25.402218,30.302599,12.355541,20.81337,11.179559,23.460821,3.9038372,7.5321493,6.055725,6.1546073,9.071595,6.5233965,9.177055,21.852383,2.1676767,87.427475,3.3721194,90.49263,86.06586,31.245457,96.385376,7.9560585,109.64076,71.2566,41.165417,0.0
